Date,Realised/System total load in MAW
2017-04-21 12:00:00,65533
2017-04-21 12:15:00,65714
2017-04-21 12:30:00,65119
2017-04-21 12:45:00,65037
2017-04-21 13:00:00,64880
2017-04-21 13:15:00,64229
2017-04-21 13:30:00,63755
2017-04-21 13:45:00,63513
2017-04-21 14:00:00,63523
2017-04-21 14:15:00,63197
2017-04-21 14:30:00,62911
2017-04-21 14:45:00,62727
2017-04-21 15:00:00,62735
2017-04-21 15:15:00,63038
2017-04-21 15:30:00,62851
2017-04-21 15:45:00,62756
2017-04-21 16:00:00,63058
2017-04-21 16:15:00,62914
2017-04-21 16:30:00,63144
2017-04-21 16:45:00,63389
2017-04-21 17:00:00,62999
2017-04-21 17:15:00,62522
2017-04-21 17:30:00,62283
2017-04-21 17:45:00,62143
2017-04-21 18:00:00,61512
2017-04-21 18:15:00,60792
2017-04-21 18:30:00,60491
2017-04-21 18:45:00,60148
2017-04-21 19:00:00,59717
2017-04-21 19:15:00,59031
2017-04-21 19:30:00,58202
2017-04-21 19:45:00,57558
2017-04-21 20:00:00,57260
2017-04-21 20:15:00,56372
2017-04-21 20:30:00,55242
2017-04-21 20:45:00,54340
2017-04-21 21:00:00,53428
2017-04-21 21:15:00,52609
2017-04-21 21:30:00,51539
2017-04-21 21:45:00,50302
2017-04-21 22:00:00,49069
2017-04-21 22:15:00,48480
2017-04-21 22:30:00,47789
2017-04-21 22:45:00,47184
2017-04-21 23:00:00,46551
2017-04-21 23:15:00,46148
2017-04-21 23:30:00,45516
2017-04-21 23:45:00,45195
2017-04-22 00:00:00,44330
2017-04-22 00:15:00,44122
2017-04-22 00:30:00,43873
2017-04-22 00:45:00,43804
2017-04-22 01:00:00,43693
2017-04-22 01:15:00,43586
2017-04-22 01:30:00,43668
2017-04-22 01:45:00,44004
2017-04-22 02:00:00,44296
2017-04-22 02:15:00,44390
2017-04-22 02:30:00,44372
2017-04-22 02:45:00,44382
2017-04-22 03:00:00,44908
2017-04-22 03:15:00,45131
2017-04-22 03:30:00,44963
2017-04-22 03:45:00,45327
2017-04-22 04:00:00,45165
2017-04-22 04:15:00,45391
2017-04-22 04:30:00,46098
2017-04-22 04:45:00,46701
2017-04-22 05:00:00,47440
2017-04-22 05:15:00,47798
2017-04-22 05:30:00,48611
2017-04-22 05:45:00,49818
2017-04-22 06:00:00,50814
2017-04-22 06:15:00,51901
2017-04-22 06:30:00,52862
2017-04-22 06:45:00,53921
2017-04-22 07:00:00,54752
2017-04-22 07:15:00,55621
2017-04-22 07:30:00,56817
2017-04-22 07:45:00,57481
2017-04-22 08:00:00,57848
2017-04-22 08:15:00,57916
2017-04-22 08:30:00,58309
2017-04-22 08:45:00,58526
2017-04-22 09:00:00,58426
2017-04-22 09:15:00,58514
2017-04-22 09:30:00,58581
2017-04-22 09:45:00,58629
2017-04-22 10:00:00,58363
2017-04-22 10:15:00,57672
2017-04-22 10:30:00,58006
2017-04-22 10:45:00,58177
2017-04-22 11:00:00,56987
2017-04-22 11:15:00,56936
2017-04-22 11:30:00,56496
2017-04-22 11:45:00,55464
2017-04-22 12:00:00,54725
2017-04-22 12:15:00,54535
2017-04-22 12:30:00,54279
2017-04-22 12:45:00,54093
2017-04-22 13:00:00,54143
2017-04-22 13:15:00,54229
2017-04-22 13:30:00,53829
2017-04-22 13:45:00,54223
2017-04-22 14:00:00,53804
2017-04-22 14:15:00,53619
2017-04-22 14:30:00,53472
2017-04-22 14:45:00,53762
2017-04-22 15:00:00,53873
2017-04-22 15:15:00,53462
2017-04-22 15:30:00,53706
2017-04-22 15:45:00,54178
2017-04-22 16:00:00,54622
2017-04-22 16:15:00,54448
2017-04-22 16:30:00,54400
2017-04-22 16:45:00,54295
2017-04-22 17:00:00,54513
2017-04-22 17:15:00,54472
2017-04-22 17:30:00,54214
2017-04-22 17:45:00,53146
2017-04-22 18:00:00,52996
2017-04-22 18:15:00,52572
2017-04-22 18:30:00,52361
2017-04-22 18:45:00,52464
2017-04-22 19:00:00,52183
2017-04-22 19:15:00,51603
2017-04-22 19:30:00,50889
2017-04-22 19:45:00,50543
2017-04-22 20:00:00,50686
2017-04-22 20:15:00,49848
2017-04-22 20:30:00,48968
2017-04-22 20:45:00,48117
2017-04-22 21:00:00,47256
2017-04-22 21:15:00,46585
2017-04-22 21:30:00,45759
2017-04-22 21:45:00,45087
2017-04-22 22:00:00,44257
2017-04-22 22:15:00,43526
2017-04-22 22:30:00,42450
2017-04-22 22:45:00,41850
2017-04-22 23:00:00,41176
2017-04-22 23:15:00,40576
2017-04-22 23:30:00,40161
2017-04-22 23:45:00,39957
2017-04-23 00:00:00,39832
2017-04-23 00:15:00,39321
2017-04-23 00:30:00,39573
2017-04-23 00:45:00,39307
2017-04-23 01:00:00,39573
2017-04-23 01:15:00,39566
2017-04-23 01:30:00,39578
2017-04-23 01:45:00,39959
2017-04-23 02:00:00,39967
2017-04-23 02:15:00,39923
2017-04-23 02:30:00,39984
2017-04-23 02:45:00,39829
2017-04-23 03:00:00,39768
2017-04-23 03:15:00,39861
2017-04-23 03:30:00,39696
2017-04-23 03:45:00,39472
2017-04-23 04:00:00,38803
2017-04-23 04:15:00,38678
2017-04-23 04:30:00,38783
2017-04-23 04:45:00,39396
2017-04-23 05:00:00,39388
2017-04-23 05:15:00,39625
2017-04-23 05:30:00,40655
2017-04-23 05:45:00,41711
2017-04-23 06:00:00,42795
2017-04-23 06:15:00,43608
2017-04-23 06:30:00,44400
2017-04-23 06:45:00,45217
2017-04-23 07:00:00,46243
2017-04-23 07:15:00,46592
2017-04-23 07:30:00,47543
2017-04-23 07:45:00,48679
2017-04-23 08:00:00,49360
2017-04-23 08:15:00,49844
2017-04-23 08:30:00,50746
2017-04-23 08:45:00,51275
2017-04-23 09:00:00,51988
2017-04-23 09:15:00,52762
2017-04-23 09:30:00,53776
2017-04-23 09:45:00,53846
2017-04-23 10:00:00,53692
2017-04-23 10:15:00,53182
2017-04-23 10:30:00,52835
2017-04-23 10:45:00,52004
2017-04-23 11:00:00,51619
2017-04-23 11:15:00,51163
2017-04-23 11:30:00,49812
2017-04-23 11:45:00,49619
2017-04-23 12:00:00,48902
2017-04-23 12:15:00,48989
2017-04-23 12:30:00,48630
2017-04-23 12:45:00,48195
2017-04-23 13:00:00,48242
2017-04-23 13:15:00,47630
2017-04-23 13:30:00,47945
2017-04-23 13:45:00,47479
2017-04-23 14:00:00,47331
2017-04-23 14:15:00,47474
2017-04-23 14:30:00,48224
2017-04-23 14:45:00,47759
2017-04-23 15:00:00,48889
2017-04-23 15:15:00,49647
2017-04-23 15:30:00,49444
2017-04-23 15:45:00,49286
2017-04-23 16:00:00,50146
2017-04-23 16:15:00,50982
2017-04-23 16:30:00,51144
2017-04-23 16:45:00,51152
2017-04-23 17:00:00,51363
2017-04-23 17:15:00,51118
2017-04-23 17:30:00,50907
2017-04-23 17:45:00,50502
2017-04-23 18:00:00,50614
2017-04-23 18:15:00,50557
2017-04-23 18:30:00,50341
2017-04-23 18:45:00,50509
2017-04-23 19:00:00,51035
2017-04-23 19:15:00,50806
2017-04-23 19:30:00,50438
2017-04-23 19:45:00,50494
2017-04-23 20:00:00,51053
2017-04-23 20:15:00,50794
2017-04-23 20:30:00,49248
2017-04-23 20:45:00,48938
2017-04-23 21:00:00,48343
2017-04-23 21:15:00,47622
2017-04-23 21:30:00,46382
2017-04-23 21:45:00,46041
2017-04-23 22:00:00,45463
2017-04-23 22:15:00,45148
2017-04-23 22:30:00,44661
2017-04-23 22:45:00,43755
2017-04-23 23:00:00,43210
2017-04-23 23:15:00,43069
2017-04-23 23:30:00,42986
2017-04-23 23:45:00,42607
2017-04-24 00:00:00,42395
2017-04-24 00:15:00,42537
2017-04-24 00:30:00,42765
2017-04-24 00:45:00,42732
2017-04-24 01:00:00,42973
2017-04-24 01:15:00,43323
2017-04-24 01:30:00,43499
2017-04-24 01:45:00,43854
2017-04-24 02:00:00,44453
2017-04-24 02:15:00,45147
2017-04-24 02:30:00,45883
2017-04-24 02:45:00,46691
2017-04-24 03:00:00,48199
2017-04-24 03:15:00,49329
2017-04-24 03:30:00,50763
2017-04-24 03:45:00,52496
2017-04-24 04:00:00,54873
2017-04-24 04:15:00,57099
2017-04-24 04:30:00,58914
2017-04-24 04:45:00,60054
2017-04-24 05:00:00,61211
2017-04-24 05:15:00,62431
2017-04-24 05:30:00,63486
2017-04-24 05:45:00,64339
2017-04-24 06:00:00,65500
2017-04-24 06:15:00,66329
2017-04-24 06:30:00,66887
2017-04-24 06:45:00,66798
2017-04-24 07:00:00,66236
2017-04-24 07:15:00,66940
2017-04-24 07:30:00,67369
2017-04-24 07:45:00,67647
2017-04-24 08:00:00,67603
2017-04-24 08:15:00,67735
2017-04-24 08:30:00,68113
2017-04-24 08:45:00,68301
2017-04-24 09:00:00,69204
2017-04-24 09:15:00,69306
2017-04-24 09:30:00,69547
2017-04-24 09:45:00,69606
2017-04-24 10:00:00,68853
2017-04-24 10:15:00,68800
2017-04-24 10:30:00,68735
2017-04-24 10:45:00,68974
2017-04-24 11:00:00,69018
2017-04-24 11:15:00,68581
2017-04-24 11:30:00,68132
2017-04-24 11:45:00,66995
2017-04-24 12:00:00,67255
2017-04-24 12:15:00,67163
2017-04-24 12:30:00,67163
2017-04-24 12:45:00,66330
2017-04-24 13:00:00,66307
2017-04-24 13:15:00,65782
2017-04-24 13:30:00,65429
2017-04-24 13:45:00,64801
2017-04-24 14:00:00,64416
2017-04-24 14:15:00,64233
2017-04-24 14:30:00,63347
2017-04-24 14:45:00,63095
2017-04-24 15:00:00,63126
2017-04-24 15:15:00,63439
2017-04-24 15:30:00,63124
2017-04-24 15:45:00,62679
2017-04-24 16:00:00,63022
2017-04-24 16:15:00,62930
2017-04-24 16:30:00,63356
2017-04-24 16:45:00,63457
2017-04-24 17:00:00,63062
2017-04-24 17:15:00,63077
2017-04-24 17:30:00,62879
2017-04-24 17:45:00,62498
2017-04-24 18:00:00,62109
2017-04-24 18:15:00,61794
2017-04-24 18:30:00,61596
2017-04-24 18:45:00,61679
2017-04-24 19:00:00,61418
2017-04-24 19:15:00,60396
2017-04-24 19:30:00,59626
2017-04-24 19:45:00,58608
2017-04-24 20:00:00,58002
2017-04-24 20:15:00,57140
2017-04-24 20:30:00,55827
2017-04-24 20:45:00,54825
2017-04-24 21:00:00,53535
2017-04-24 21:15:00,52531
2017-04-24 21:30:00,51655
2017-04-24 21:45:00,50905
2017-04-24 22:00:00,48964
2017-04-24 22:15:00,48585
2017-04-24 22:30:00,48033
2017-04-24 22:45:00,47426
2017-04-24 23:00:00,46509
2017-04-24 23:15:00,45796
2017-04-24 23:30:00,45676
2017-04-24 23:45:00,45794
2017-04-25 00:00:00,45246
2017-04-25 00:15:00,44973
2017-04-25 00:30:00,45249
2017-04-25 00:45:00,45326
2017-04-25 01:00:00,45493
2017-04-25 01:15:00,45584
2017-04-25 01:30:00,45768
2017-04-25 01:45:00,45963
2017-04-25 02:00:00,46431
2017-04-25 02:15:00,46843
2017-04-25 02:30:00,47602
2017-04-25 02:45:00,48073
2017-04-25 03:00:00,49290
2017-04-25 03:15:00,49966
2017-04-25 03:30:00,51273
2017-04-25 03:45:00,52919
2017-04-25 04:00:00,55275
2017-04-25 04:15:00,57450
2017-04-25 04:30:00,58954
2017-04-25 04:45:00,60472
2017-04-25 05:00:00,62127
2017-04-25 05:15:00,62958
2017-04-25 05:30:00,64248
2017-04-25 05:45:00,65452
2017-04-25 06:00:00,66128
2017-04-25 06:15:00,66457
2017-04-25 06:30:00,66669
2017-04-25 06:45:00,66630
2017-04-25 07:00:00,66025
2017-04-25 07:15:00,66494
2017-04-25 07:30:00,66914
2017-04-25 07:45:00,67243
2017-04-25 08:00:00,67559
2017-04-25 08:15:00,68265
2017-04-25 08:30:00,68856
2017-04-25 08:45:00,69427
2017-04-25 09:00:00,69765
2017-04-25 09:15:00,69505
2017-04-25 09:30:00,69860
2017-04-25 09:45:00,69985
2017-04-25 10:00:00,69037
2017-04-25 10:15:00,68787
2017-04-25 10:30:00,68882
2017-04-25 10:45:00,69164
2017-04-25 11:00:00,69198
2017-04-25 11:15:00,68839
2017-04-25 11:30:00,68600
2017-04-25 11:45:00,68190
2017-04-25 12:00:00,68160
2017-04-25 12:15:00,67954
2017-04-25 12:30:00,68518
2017-04-25 12:45:00,67813
2017-04-25 13:00:00,67333
2017-04-25 13:15:00,66784
2017-04-25 13:30:00,66099
2017-04-25 13:45:00,65931
2017-04-25 14:00:00,65805
2017-04-25 14:15:00,65395
2017-04-25 14:30:00,64977
2017-04-25 14:45:00,65306
2017-04-25 15:00:00,65332
2017-04-25 15:15:00,64619
2017-04-25 15:30:00,64357
2017-04-25 15:45:00,64405
2017-04-25 16:00:00,64450
2017-04-25 16:15:00,64546
2017-04-25 16:30:00,64384
2017-04-25 16:45:00,64463
2017-04-25 17:00:00,64601
2017-04-25 17:15:00,63870
2017-04-25 17:30:00,63683
2017-04-25 17:45:00,63418
2017-04-25 18:00:00,62471
2017-04-25 18:15:00,61653
2017-04-25 18:30:00,61558
2017-04-25 18:45:00,61304
2017-04-25 19:00:00,61338
2017-04-25 19:15:00,61063
2017-04-25 19:30:00,60594
2017-04-25 19:45:00,59428
2017-04-25 20:00:00,58790
2017-04-25 20:15:00,57767
2017-04-25 20:30:00,56599
2017-04-25 20:45:00,55418
2017-04-25 21:00:00,54322
2017-04-25 21:15:00,53458
2017-04-25 21:30:00,52486
2017-04-25 21:45:00,51389
2017-04-25 22:00:00,50171
2017-04-25 22:15:00,49405
2017-04-25 22:30:00,48773
2017-04-25 22:45:00,48387
2017-04-25 23:00:00,47978
2017-04-25 23:15:00,48003
2017-04-25 23:30:00,47665
2017-04-25 23:45:00,47234
2017-04-26 00:00:00,46853
2017-04-26 00:15:00,46722
2017-04-26 00:30:00,47015
2017-04-26 00:45:00,46836
2017-04-26 01:00:00,47197
2017-04-26 01:15:00,47335
2017-04-26 01:30:00,47598
2017-04-26 01:45:00,47711
2017-04-26 02:00:00,48111
2017-04-26 02:15:00,48478
2017-04-26 02:30:00,49020
2017-04-26 02:45:00,49615
2017-04-26 03:00:00,50788
2017-04-26 03:15:00,51627
2017-04-26 03:30:00,52749
2017-04-26 03:45:00,54160
2017-04-26 04:00:00,56695
2017-04-26 04:15:00,58274
2017-04-26 04:30:00,60045
2017-04-26 04:45:00,61482
2017-04-26 05:00:00,62829
2017-04-26 05:15:00,63974
2017-04-26 05:30:00,64856
2017-04-26 05:45:00,65744
2017-04-26 06:00:00,66784
2017-04-26 06:15:00,67414
2017-04-26 06:30:00,67448
2017-04-26 06:45:00,67634
2017-04-26 07:00:00,66873
2017-04-26 07:15:00,66854
2017-04-26 07:30:00,67216
2017-04-26 07:45:00,67596
2017-04-26 08:00:00,67470
2017-04-26 08:15:00,67696
2017-04-26 08:30:00,68014
2017-04-26 08:45:00,68412
2017-04-26 09:00:00,68987
2017-04-26 09:15:00,69429
2017-04-26 09:30:00,69787
2017-04-26 09:45:00,69936
2017-04-26 10:00:00,69211
2017-04-26 10:15:00,68831
2017-04-26 10:30:00,68765
2017-04-26 10:45:00,68939
2017-04-26 11:00:00,68868
2017-04-26 11:15:00,68708
2017-04-26 11:30:00,68300
2017-04-26 11:45:00,67488
2017-04-26 12:00:00,67514
2017-04-26 12:15:00,67599
2017-04-26 12:30:00,67167
2017-04-26 12:45:00,66747
2017-04-26 13:00:00,66828
2017-04-26 13:15:00,66173
2017-04-26 13:30:00,65612
2017-04-26 13:45:00,65086
2017-04-26 14:00:00,64860
2017-04-26 14:15:00,64582
2017-04-26 14:30:00,64152
2017-04-26 14:45:00,63932
2017-04-26 15:00:00,63638
2017-04-26 15:15:00,63730
2017-04-26 15:30:00,63849
2017-04-26 15:45:00,64271
2017-04-26 16:00:00,63574
2017-04-26 16:15:00,63369
2017-04-26 16:30:00,63630
2017-04-26 16:45:00,64084
2017-04-26 17:00:00,64049
2017-04-26 17:15:00,63618
2017-04-26 17:30:00,63334
2017-04-26 17:45:00,63271
2017-04-26 18:00:00,62624
2017-04-26 18:15:00,62130
2017-04-26 18:30:00,61774
2017-04-26 18:45:00,61577
2017-04-26 19:00:00,61527
2017-04-26 19:15:00,60935
2017-04-26 19:30:00,60471
2017-04-26 19:45:00,59216
2017-04-26 20:00:00,58952
2017-04-26 20:15:00,58296
2017-04-26 20:30:00,56971
2017-04-26 20:45:00,56156
2017-04-26 21:00:00,54945
2017-04-26 21:15:00,53624
2017-04-26 21:30:00,52285
2017-04-26 21:45:00,51207
2017-04-26 22:00:00,50209
2017-04-26 22:15:00,49449
2017-04-26 22:30:00,48817
2017-04-26 22:45:00,48307
2017-04-26 23:00:00,47838
2017-04-26 23:15:00,47464
2017-04-26 23:30:00,47137
2017-04-26 23:45:00,47086
2017-04-27 00:00:00,46376
2017-04-27 00:15:00,46382
2017-04-27 00:30:00,46624
2017-04-27 00:45:00,46755
2017-04-27 01:00:00,46985
2017-04-27 01:15:00,47233
2017-04-27 01:30:00,47389
2017-04-27 01:45:00,47515
2017-04-27 02:00:00,47952
2017-04-27 02:15:00,48301
2017-04-27 02:30:00,49140
2017-04-27 02:45:00,49652
2017-04-27 03:00:00,50707
2017-04-27 03:15:00,51546
2017-04-27 03:30:00,52651
2017-04-27 03:45:00,53714
2017-04-27 04:00:00,56049
2017-04-27 04:15:00,58055
2017-04-27 04:30:00,59775
2017-04-27 04:45:00,60870
2017-04-27 05:00:00,62415
2017-04-27 05:15:00,63476
2017-04-27 05:30:00,64476
2017-04-27 05:45:00,65270
2017-04-27 06:00:00,66073
2017-04-27 06:15:00,66361
2017-04-27 06:30:00,66736
2017-04-27 06:45:00,66530
2017-04-27 07:00:00,66505
2017-04-27 07:15:00,66577
2017-04-27 07:30:00,66916
2017-04-27 07:45:00,67037
2017-04-27 08:00:00,67260
2017-04-27 08:15:00,67684
2017-04-27 08:30:00,68004
2017-04-27 08:45:00,68279
2017-04-27 09:00:00,68677
2017-04-27 09:15:00,69243
2017-04-27 09:30:00,69640
2017-04-27 09:45:00,69681
2017-04-27 10:00:00,69298
2017-04-27 10:15:00,69211
2017-04-27 10:30:00,68934
2017-04-27 10:45:00,68576
2017-04-27 11:00:00,68745
2017-04-27 11:15:00,68183
2017-04-27 11:30:00,67761
2017-04-27 11:45:00,67111
2017-04-27 12:00:00,66448
2017-04-27 12:15:00,66381
2017-04-27 12:30:00,65916
2017-04-27 12:45:00,66173
2017-04-27 13:00:00,66305
2017-04-27 13:15:00,66180
2017-04-27 13:30:00,65674
2017-04-27 13:45:00,65152
2017-04-27 14:00:00,65030
2017-04-27 14:15:00,64507
2017-04-27 14:30:00,64271
2017-04-27 14:45:00,63792
2017-04-27 15:00:00,64057
2017-04-27 15:15:00,64200
2017-04-27 15:30:00,64276
2017-04-27 15:45:00,64072
2017-04-27 16:00:00,63785
2017-04-27 16:15:00,63916
2017-04-27 16:30:00,63845
2017-04-27 16:45:00,63829
2017-04-27 17:00:00,63536
2017-04-27 17:15:00,63269
2017-04-27 17:30:00,62964
2017-04-27 17:45:00,62884
2017-04-27 18:00:00,62279
2017-04-27 18:15:00,61920
2017-04-27 18:30:00,61568
2017-04-27 18:45:00,61336
2017-04-27 19:00:00,61464
2017-04-27 19:15:00,61315
2017-04-27 19:30:00,60332
2017-04-27 19:45:00,59258
2017-04-27 20:00:00,58623
2017-04-27 20:15:00,57816
2017-04-27 20:30:00,56444
2017-04-27 20:45:00,55283
2017-04-27 21:00:00,54286
2017-04-27 21:15:00,53122
2017-04-27 21:30:00,52231
2017-04-27 21:45:00,51185
2017-04-27 22:00:00,50580
2017-04-27 22:15:00,50117
2017-04-27 22:30:00,49339
2017-04-27 22:45:00,48649
2017-04-27 23:00:00,48204
2017-04-27 23:15:00,47955
2017-04-27 23:30:00,47469
2017-04-27 23:45:00,47214
2017-04-28 00:00:00,46880
2017-04-28 00:15:00,46553
2017-04-28 00:30:00,46733
2017-04-28 00:45:00,46750
2017-04-28 01:00:00,46941
2017-04-28 01:15:00,47111
2017-04-28 01:30:00,47224
2017-04-28 01:45:00,47603
2017-04-28 02:00:00,47952
2017-04-28 02:15:00,48546
2017-04-28 02:30:00,49036
2017-04-28 02:45:00,49559
2017-04-28 03:00:00,50729
2017-04-28 03:15:00,51419
2017-04-28 03:30:00,52580
2017-04-28 03:45:00,53924
2017-04-28 04:00:00,56029
2017-04-28 04:15:00,58074
2017-04-28 04:30:00,59763
2017-04-28 04:45:00,60982
2017-04-28 05:00:00,62447
2017-04-28 05:15:00,63502
2017-04-28 05:30:00,64190
2017-04-28 05:45:00,65123
2017-04-28 06:00:00,65644
2017-04-28 06:15:00,66168
2017-04-28 06:30:00,66429
2017-04-28 06:45:00,66452
2017-04-28 07:00:00,66516
2017-04-28 07:15:00,66453
2017-04-28 07:30:00,66599
2017-04-28 07:45:00,66763
2017-04-28 08:00:00,67325
2017-04-28 08:15:00,67551
2017-04-28 08:30:00,67730
2017-04-28 08:45:00,68189
2017-04-28 09:00:00,68603
2017-04-28 09:15:00,68959
2017-04-28 09:30:00,69349
2017-04-28 09:45:00,69097
2017-04-28 10:00:00,68166
2017-04-28 10:15:00,67855
2017-04-28 10:30:00,67423
2017-04-28 10:45:00,67297
2017-04-28 11:00:00,67004
2017-04-28 11:15:00,66729
2017-04-28 11:30:00,66205
2017-04-28 11:45:00,65437
2017-04-28 12:00:00,64966
2017-04-28 12:15:00,64862
2017-04-28 12:30:00,64410
2017-04-28 12:45:00,64137
2017-04-28 13:00:00,63787
2017-04-28 13:15:00,63036
2017-04-28 13:30:00,62751
2017-04-28 13:45:00,62363
2017-04-28 14:00:00,62191
2017-04-28 14:15:00,62249
2017-04-28 14:30:00,62051
2017-04-28 14:45:00,61792
2017-04-28 15:00:00,61783
2017-04-28 15:15:00,61801
2017-04-28 15:30:00,61736
2017-04-28 15:45:00,61824
2017-04-28 16:00:00,61772
2017-04-28 16:15:00,61417
2017-04-28 16:30:00,61414
2017-04-28 16:45:00,61210
2017-04-28 17:00:00,61355
2017-04-28 17:15:00,60637
2017-04-28 17:30:00,60335
2017-04-28 17:45:00,60178
2017-04-28 18:00:00,59681
2017-04-28 18:15:00,58915
2017-04-28 18:30:00,58638
2017-04-28 18:45:00,58528
2017-04-28 19:00:00,58355
2017-04-28 19:15:00,58103
2017-04-28 19:30:00,57348
2017-04-28 19:45:00,56638
2017-04-28 20:00:00,56451
2017-04-28 20:15:00,55884
2017-04-28 20:30:00,54858
2017-04-28 20:45:00,53755
2017-04-28 21:00:00,52772
2017-04-28 21:15:00,51742
2017-04-28 21:30:00,50809
2017-04-28 21:45:00,50073
2017-04-28 22:00:00,48807
2017-04-28 22:15:00,47922
2017-04-28 22:30:00,47089
2017-04-28 22:45:00,46603
2017-04-28 23:00:00,45914
2017-04-28 23:15:00,45287
2017-04-28 23:30:00,45199
2017-04-28 23:45:00,44808
2017-04-29 00:00:00,44214
2017-04-29 00:15:00,43904
2017-04-29 00:30:00,44234
2017-04-29 00:45:00,43991
2017-04-29 01:00:00,44157
2017-04-29 01:15:00,44266
2017-04-29 01:30:00,44106
2017-04-29 01:45:00,44218
2017-04-29 02:00:00,44290
2017-04-29 02:15:00,44383
2017-04-29 02:30:00,44585
2017-04-29 02:45:00,44853
2017-04-29 03:00:00,45040
2017-04-29 03:15:00,44955
2017-04-29 03:30:00,44620
2017-04-29 03:45:00,44676
2017-04-29 04:00:00,45055
2017-04-29 04:15:00,45331
2017-04-29 04:30:00,45708
2017-04-29 04:45:00,46276
2017-04-29 05:00:00,47298
2017-04-29 05:15:00,47760
2017-04-29 05:30:00,48673
2017-04-29 05:45:00,49469
2017-04-29 06:00:00,50228
2017-04-29 06:15:00,50709
2017-04-29 06:30:00,51032
2017-04-29 06:45:00,51462
2017-04-29 07:00:00,51954
2017-04-29 07:15:00,52317
2017-04-29 07:30:00,52892
2017-04-29 07:45:00,53185
2017-04-29 08:00:00,53432
2017-04-29 08:15:00,53554
2017-04-29 08:30:00,53281
2017-04-29 08:45:00,53591
2017-04-29 09:00:00,53823
2017-04-29 09:15:00,53645
2017-04-29 09:30:00,53360
2017-04-29 09:45:00,53356
2017-04-29 10:00:00,52825
2017-04-29 10:15:00,51944
2017-04-29 10:30:00,51246
2017-04-29 10:45:00,51107
2017-04-29 11:00:00,51065
2017-04-29 11:15:00,50532
2017-04-29 11:30:00,50116
2017-04-29 11:45:00,49491
2017-04-29 12:00:00,48779
2017-04-29 12:15:00,47855
2017-04-29 12:30:00,47530
2017-04-29 12:45:00,47488
2017-04-29 13:00:00,47205
2017-04-29 13:15:00,47063
2017-04-29 13:30:00,46867
2017-04-29 13:45:00,46563
2017-04-29 14:00:00,46493
2017-04-29 14:15:00,46623
2017-04-29 14:30:00,46713
2017-04-29 14:45:00,47028
2017-04-29 15:00:00,47560
2017-04-29 15:15:00,47782
2017-04-29 15:30:00,48416
2017-04-29 15:45:00,48851
2017-04-29 16:00:00,49349
2017-04-29 16:15:00,49553
2017-04-29 16:30:00,50125
2017-04-29 16:45:00,50358
2017-04-29 17:00:00,50853
2017-04-29 17:15:00,51010
2017-04-29 17:30:00,51284
2017-04-29 17:45:00,50825
2017-04-29 18:00:00,50441
2017-04-29 18:15:00,50028
2017-04-29 18:30:00,49616
2017-04-29 18:45:00,49495
2017-04-29 19:00:00,50207
2017-04-29 19:15:00,50318
2017-04-29 19:30:00,49716
2017-04-29 19:45:00,49347
2017-04-29 20:00:00,49523
2017-04-29 20:15:00,49035
2017-04-29 20:30:00,48272
2017-04-29 20:45:00,47508
2017-04-29 21:00:00,46640
2017-04-29 21:15:00,45717
2017-04-29 21:30:00,44794
2017-04-29 21:45:00,44225
2017-04-29 22:00:00,43528
2017-04-29 22:15:00,42846
2017-04-29 22:30:00,42061
2017-04-29 22:45:00,41353
2017-04-29 23:00:00,40611
2017-04-29 23:15:00,40183
2017-04-29 23:30:00,39802
2017-04-29 23:45:00,39489
2017-04-30 00:00:00,39299
2017-04-30 00:15:00,38998
2017-04-30 00:30:00,38845
2017-04-30 00:45:00,38925
2017-04-30 01:00:00,39267
2017-04-30 01:15:00,39110
2017-04-30 01:30:00,39289
2017-04-30 01:45:00,39389
2017-04-30 02:00:00,39514
2017-04-30 02:15:00,39506
2017-04-30 02:30:00,39634
2017-04-30 02:45:00,39832
2017-04-30 03:00:00,40015
2017-04-30 03:15:00,39693
2017-04-30 03:30:00,39163
2017-04-30 03:45:00,38817
2017-04-30 04:00:00,38416
2017-04-30 04:15:00,38260
2017-04-30 04:30:00,38515
2017-04-30 04:45:00,38705
2017-04-30 05:00:00,39489
2017-04-30 05:15:00,40320
2017-04-30 05:30:00,41489
2017-04-30 05:45:00,42403
2017-04-30 06:00:00,43068
2017-04-30 06:15:00,44118
2017-04-30 06:30:00,44681
2017-04-30 06:45:00,45566
2017-04-30 07:00:00,46271
2017-04-30 07:15:00,46600
2017-04-30 07:30:00,47038
2017-04-30 07:45:00,47784
2017-04-30 08:00:00,48249
2017-04-30 08:15:00,48658
2017-04-30 08:30:00,48899
2017-04-30 08:45:00,49345
2017-04-30 09:00:00,49627
2017-04-30 09:15:00,50287
2017-04-30 09:30:00,50660
2017-04-30 09:45:00,50536
2017-04-30 10:00:00,51026
